category,kegg_drug,pubchem_cid,ligand_title,kegg_target,uniprot_id,target_uniprot_count,target_yamanishi_degree,ligand_yamanishi_degree,label,ligand_MolecularWeight,ligand_MonoisotopicMass,ligand_TPSA,ligand_Complexity,ligand_Charge,ligand_HBondDonorCount,ligand_HBondAcceptorCount,ligand_RotatableBondCount,ligand_HeavyAtomCount,ligand_IsotopeAtomCount,ligand_AtomStereoCount,ligand_DefinedAtomStereoCount,ligand_UndefinedAtomStereoCount,ligand_BondStereoCount,ligand_DefinedBondStereoCount,ligand_UndefinedBondStereoCount,ligand_CovalentUnitCount,ligand_Volume3D,ligand_FeatureCount3D,ligand_FeatureAcceptorCount3D,ligand_FeatureDonorCount3D,ligand_FeatureAnionCount3D,ligand_FeatureCationCount3D,ligand_FeatureRingCount3D,ligand_FeatureHydrophobeCount3D,ligand_ConformerModelRMSD3D,ligand_EffectiveRotorCount3D,ligand_ConformerCount3D,ligand_XLogP,ligand_MW,target_length,target_mass,target_degree_up
enzyme,D00630,27661,Isosorbide Mononitrate,hsa:9150,Q9Y5B0,1,2,1,0,191.14,191.042987,93.7,216,0,1,6,1,13,0,4,4,0,0,0,0,1,129.8,8,5,1,0,0,2,0,0.6,3.2,7,-0.4,191.14,961,104399,2
enzyme,D00216,41774,"(3R,4R,5S,6R)-5-(((2R,3R,4R,5S,6R)-5-(((2R,3R,4S,5S,6R)-3,4-dihydroxy-6-methyl-5-(((1S,4R,5S,6S)-4,5,6-trihydroxy-3-(hydroxymethyl)cyclohex-2-en-1-yl)amino)oxan-2-yl)oxy)-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl)oxy)-6-(hydroxymethyl)oxane-2,3,4-triol",hsa:766,P43166,1,10,4,0,645.6,645.2480135,321,962,0,14,19,9,44,0,19,18,1,0,0,0,1,441.4,37,18,14,0,1,4,0,1.2,13.4,10,-8.5,645.6,264,29658,0
enzyme,D03773,107994,Quinaprilat,hsa:1800,P16444,2,1,1,0,410.5,410.1841719,107,619,0,3,6,8,30,0,3,3,0,0,0,0,1,319.3,12,5,1,2,1,3,0,1,9.8,10,0.5,410.5,411,45674,3
enzyme,D05341,985,Palmitic Acid,hsa:5837,P11217,1,1,2,0,256.42,256.2402303,37.3,178,0,1,2,14,18,0,0,0,0,0,0,0,1,229.5,4,2,0,1,0,0,1,1.4,14,10,6.4,256.42,842,97092,5
enzyme,D00900,78000,Tamiflu,hsa:7366,P54855,1,1,4,0,410.4,410.181803,168,468,0,5,9,8,27,0,3,3,0,0,0,0,2,,,,,,,,,,,0,,410.4,530,61036,0
enzyme,D00892,23679527,Fluvastatin Sodium,hsa:1844,Q05923,1,2,1,0,433.4,433.1665307,85.5,596,0,2,5,8,31,0,2,2,0,1,1,0,2,,,,,,,,,,,0,,433.4,314,34400,0
enzyme,D00293,3016,Diazepam,hsa:35,P16219,2,1,4,0,284.74,284.0716407,32.7,403,0,0,2,1,20,0,0,0,0,0,0,0,1,217.3,5,2,0,0,0,3,0,0.6,1.4,2,3,284.74,412,44297,1
enzyme,D00505,61100,Phenelzine Sulfate,hsa:2241,P16591,2,1,2,0,234.28,234.0674281,121,159,0,4,6,3,15,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,234.28,822,94638,3
enzyme,D00118,156391,Naproxen,hsa:3001,P12544,1,2,8,0,230.26,230.0942943,46.5,277,0,1,3,3,17,0,1,1,0,0,0,0,1,183.5,7,3,0,1,0,2,1,0.6,3,10,3.3,230.26,262,28999,0
enzyme,D00315,3308,Etodolac,hsa:1584,P15538,2,11,2,0,287.35,287.1521435,62.3,399,0,2,3,4,21,0,1,0,1,0,0,0,1,225.4,11,3,1,1,1,3,2,0.8,4.8,10,2.8,287.35,503,57573,0
enzyme,D00786,4659569,Tolcapone,hsa:4281,O15344,1,1,1,0,273.24,273.0637225,103,372,0,2,5,2,20,0,0,0,0,0,0,0,1,204.8,8,3,2,1,0,2,0,0.6,3,6,3.3,273.24,667,75251,33
enzyme,D00771,2733,Chlorzoxazone,hsa:5478,P62937,2,1,4,0,169.56,168.9930561,38.3,185,0,1,2,0,11,0,0,0,0,0,0,0,1,118.7,4,1,1,0,0,2,0,0.4,0,1,1.8,169.56,165,18012,41
enzyme,D00902,60855,Zanamivir,hsa:1621,P09172,1,2,4,0,332.31,332.133199,201,518,0,7,8,6,23,0,5,5,0,0,0,0,1,234.9,16,7,6,1,1,1,0,0.8,7.8,10,-3.2,332.31,617,69065,20
enzyme,D00902,60855,Zanamivir,hsa:5515,P67775,2,2,4,0,332.31,332.133199,201,518,0,7,8,6,23,0,5,5,0,0,0,0,1,234.9,16,7,6,1,1,1,0,0.8,7.8,10,-3.2,332.31,309,35594,40
enzyme,D00960,2187,Anastrozole,hsa:2064,P04626,2,8,24,0,293.4,293.1640456,78.3,456,0,0,4,4,22,0,0,0,0,0,0,0,1,238.5,8,2,0,0,2,2,2,0.6,4,10,2.1,293.4,1255,137910,85
enzyme,D00148,5280483,Vitamin K,hsa:5972,P00797,1,5,1,0,450.7,450.3497807,34.1,696,0,0,2,14,33,0,2,0,2,1,1,0,1,391,8,2,0,0,0,2,4,1.6,14,10,10.9,450.7,406,45057,1
enzyme,D00892,23679527,Fluvastatin Sodium,hsa:5595,P27361,2,3,1,0,433.4,433.1665307,85.5,596,0,2,5,8,31,0,2,2,0,1,1,0,2,,,,,,,,,,,0,,433.4,379,43136,25
enzyme,D02194,23663403,Cilastatin Sodium,hsa:3551,O14920,1,3,1,0,380.4,380.1381874,158,525,0,3,7,11,25,0,2,2,0,1,1,0,2,,,,,,,,,,,0,,380.4,756,86564,25
enzyme,D03776,11954366,Zofenoprilat arginine,hsa:51727,P30085,1,1,1,0,499.7,499.1923115,212,562,0,6,9,10,33,0,4,4,0,0,0,0,2,,,,,,,,,,,0,,499.7,196,22222,4
enzyme,D00475,4911,Probenecid,hsa:1589,P08686,2,10,1,0,285.36,285.1034793,83.1,374,0,1,5,7,19,0,0,0,0,0,0,0,1,217.6,8,4,0,1,0,1,2,0.8,7,10,3.2,285.36,495,56001,0
enzyme,D00086,864,alpha Lipoic acid,hsa:5657,P24158,1,2,1,0,206.3,206.043522,87.9,150,0,1,4,5,12,0,1,0,1,0,0,0,1,155.6,5,2,0,1,0,1,1,0.6,6,10,1.7,206.3,256,27807,1
enzyme,D00315,3308,Etodolac,hsa:5091,P11498,1,1,2,0,287.35,287.1521435,62.3,399,0,2,3,4,21,0,1,0,1,0,0,0,1,225.4,11,3,1,1,1,3,2,0.8,4.8,10,2.8,287.35,1178,129634,3
enzyme,D02194,23663403,Cilastatin Sodium,hsa:3816,P06870,1,2,1,0,380.4,380.1381874,158,525,0,3,7,11,25,0,2,2,0,1,1,0,2,,,,,,,,,,,0,,380.4,262,28890,0
enzyme,D03012,166558,Avasimibe,hsa:191,P23526,2,1,2,0,501.7,501.29128,80.9,734,0,1,4,10,35,0,0,0,0,0,0,0,1,407.8,11,3,1,0,0,2,5,1.2,11,10,8.2,501.7,432,47716,3
enzyme,D00377,4075,5-Aminosalicylic Acid,hsa:762,P22748,1,18,4,0,153.14,153.0425931,83.6,160,0,3,4,1,11,0,0,0,0,0,0,0,1,113.7,7,2,2,1,1,1,0,0.4,1,3,1.3,153.14,312,35032,0
enzyme,D00513,4828,Pindolol,hsa:34,P11310,2,1,1,0,248.32,248.1524779,57.3,248,0,3,3,6,18,0,1,0,1,0,0,0,1,201,10,2,3,0,2,2,1,0.8,6,10,1.8,248.32,421,46588,1
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:2193,Q9Y285,2,1,53,0,429.9,429.1455339,74.7,525,0,2,7,11,30,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,429.9,508,57564,5
enzyme,D02558,6918078,Rivastigmine Tartrate,hsa:7083,P04183,2,1,1,0,400.4,400.1845659,148,402,0,4,9,8,28,0,3,3,0,0,0,0,2,,,,,,,,,,,0,,400.4,234,25469,5
enzyme,D00227,9433,Aminophylline,hsa:28227,Q9Y5P8,1,2,19,0,420.43,420.1981993,191,273,0,4,8,1,30,0,0,0,0,0,0,0,3,,,,,,,,,,,0,,420.43,575,65061,4
enzyme,D05341,985,Palmitic Acid,hsa:23632,Q9ULX7,2,10,2,0,256.42,256.2402303,37.3,178,0,1,2,14,18,0,0,0,0,0,0,0,1,229.5,4,2,0,1,0,0,1,1.4,14,10,6.4,256.42,337,37668,0
enzyme,D01915,5282455,Rosuvastatin Calcium,hsa:5148,P18545,1,20,1,0,1001.1,1000.283511,304,761,0,4,20,18,67,0,4,4,0,2,2,0,3,,,,,,,,,,,0,,1001.1,87,9643,8
enzyme,D00371,2153,Theophylline,hsa:23632,Q9ULX7,2,10,19,0,180.16,180.0647255,69.3,267,0,1,3,0,13,0,0,0,0,0,0,0,1,130.4,6,2,1,0,1,2,0,0.4,0,1,0,180.16,337,37668,0
enzyme,D00574,2145,Aminoglutethimide,hsa:11202,O60259,1,2,43,0,232.28,232.1211778,72.2,321,0,2,3,2,17,0,1,0,1,0,0,0,1,180.5,8,2,2,0,1,2,1,0.6,2.8,8,1.2,232.28,260,28048,13
enzyme,D01862,5282451,Pitavastatin Calcium,hsa:5834,P11216,1,1,1,0,881,880.2848136,187,626,0,4,12,14,63,0,4,4,0,2,2,0,3,,,,,,,,,,,0,,881,843,96696,6
enzyme,D00543,3226,Enflurane,hsa:5651,P98073,1,2,3,0,184.49,183.9714332,9.2,107,0,0,6,3,10,0,1,0,1,0,0,0,1,103.4,1,1,0,0,0,0,0,0.6,3,10,2.1,184.49,1019,112935,0
enzyme,D00903,23667642,Diclofenac Potassium,hsa:5447,P16435,1,2,2,0,334.2,332.9725654,52.2,310,0,1,3,4,20,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,334.2,677,76690,2
enzyme,D00516,6883,Isosorbide Dinitrate,hsa:1557,P33261,1,27,1,0,236.14,236.0280652,129,268,0,0,8,2,16,0,4,4,0,0,0,0,1,155,8,6,0,0,0,2,0,0.6,5.2,10,1.3,236.14,490,55945,0
enzyme,D01118,122824,Ethopropazine Hydrochloride,hsa:4048,P09960,2,8,1,0,348.9,348.1426977,31.8,322,0,1,3,5,23,0,1,0,1,0,0,0,2,,,,,,,,,,,0,,348.9,611,69285,1
enzyme,D02321,2179,Amsacrine,hsa:1610,P14920,2,2,2,0,393.5,393.1147127,88.7,601,0,2,6,5,28,0,0,0,0,0,0,0,1,298.3,11,4,2,0,1,4,0,0.8,5,10,4,393.5,347,39474,2
enzyme,D00141,3715,Indomethacin,hsa:6098,P08922,1,8,8,0,357.8,357.0767857,68.5,506,0,1,4,4,25,0,0,0,0,0,0,0,1,268.6,8,4,0,1,0,3,0,0.8,5,10,4.3,357.8,2347,263915,2
enzyme,D00136,3559,Haloperidol,hsa:1843,P28562,2,2,6,0,375.9,375.1401348,40.5,451,0,1,4,6,26,0,0,0,0,0,0,0,1,289.9,7,2,1,0,1,3,0,0.8,7.2,10,3.2,375.9,367,39298,5
enzyme,D00560,16362,Pimozide,hsa:128,P11766,2,1,1,0,461.5,461.2278689,35.6,632,0,1,4,7,34,0,0,0,0,0,0,0,1,362.6,8,1,1,0,1,5,0,1,8.2,10,6.3,461.5,374,39724,0
enzyme,D00139,4114,8-Methoxypsoralen,hsa:2339,P49354,1,1,43,0,216.19,216.0422587,48.7,325,0,0,4,1,16,0,0,0,0,0,0,0,1,163.1,6,3,0,0,0,3,0,0.6,1,1,1.9,216.19,379,44409,3
enzyme,D02451,59694,"Benzonitrile, 4-(5,6,7,8-tetrahydroimidazo(1,5-a)pyridin-5-yl)-, hydrochloride (1:1)",hsa:771,O43570,1,10,24,0,259.73,259.0876252,41.6,311,0,1,2,1,18,0,1,0,1,0,0,0,2,,,,,,,,,,,0,,259.73,354,39451,0
enzyme,D00781,5281081,Entacapone,hsa:7371,Q9BZX2,1,1,1,0,305.29,305.1011706,130,500,0,2,6,4,22,0,0,0,0,1,1,0,1,230.6,8,4,2,1,0,1,0,0.8,6,10,2.1,305.29,261,29299,2
enzyme,D02017,656652,Oxtriphylline,hsa:5479,P23284,1,1,19,0,283.33,283.1644396,91.6,415,0,1,4,2,20,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,283.33,216,23743,26
enzyme,D00217,1983,Acetaminophen,hsa:43,P22303,1,23,17,0,151.16,151.0633285,49.3,139,0,2,2,1,11,0,0,0,0,0,0,0,1,120.2,4,1,2,0,0,1,0,0.4,2,2,0.5,151.16,614,67796,3
enzyme,D03077,5463984,Benazeprilat,hsa:2280,P62942,2,1,1,0,396.4,396.1685219,107,590,0,3,6,8,29,0,2,2,0,0,0,0,1,305.2,12,5,1,2,1,3,0,1,8.8,10,0.6,396.4,108,11951,10
enzyme,D00970,23681059,Naproxen Sodium,hsa:3716,P23458,2,1,2,0,252.24,252.0762386,49.4,282,0,0,3,3,18,0,1,1,0,0,0,0,2,,,,,,,,,,,0,,252.24,1154,133277,7
enzyme,D00330,3394,Flurbiprofen,hsa:223,P49189,1,1,2,0,244.26,244.0899578,37.3,286,0,1,3,3,18,0,1,0,1,0,0,0,1,193.4,6,2,0,1,0,2,1,0.6,3,10,4.2,244.26,494,53802,0
enzyme,D02375,1549008,Terbinafine,hsa:1845,P51452,1,2,1,0,291.4,291.1986998,3.2,428,0,0,1,5,22,0,0,0,0,1,1,0,1,253.5,4,0,0,0,1,2,1,0.6,4,10,5.6,291.4,185,20478,1
enzyme,D00027,1174,Uracil,hsa:5147,O43924,2,20,2,0,112.09,112.0272774,58.2,161,0,2,2,0,8,0,0,0,0,0,0,0,1,81.1,5,2,2,0,0,1,0,0.4,0,1,-1.1,112.09,150,17420,12
enzyme,D00218,1986,Acetazolamide,hsa:3612,P29218,1,1,13,0,222.3,221.9881324,152,297,0,2,7,2,13,0,0,0,0,0,0,0,1,146.5,7,4,2,0,0,1,0,0.6,3,10,-0.3,222.3,277,30189,8
enzyme,D00103,444305,L-Tartaric acid,hsa:2324,P35916,1,8,6,0,150.09,150.0164379,115,134,0,4,6,3,10,0,2,2,0,0,0,0,1,102,10,6,2,2,0,0,0,0.6,3,9,-1.9,150.09,1363,152757,3
enzyme,D00516,6883,Isosorbide Dinitrate,hsa:8513,P07098,1,2,1,0,236.14,236.0280652,129,268,0,0,8,2,16,0,4,4,0,0,0,0,1,155,8,6,0,0,0,2,0,0.6,5.2,10,1.3,236.14,398,45238,2
enzyme,D00733,3025,Dibucaine,hsa:1852,Q99956,2,2,2,0,343.5,343.2259772,54.5,387,0,1,4,10,25,0,0,0,0,0,0,0,1,282.3,6,1,1,0,1,2,1,1,11,10,4.4,343.5,384,41868,3
enzyme,D01582,3475,Gliclazide,hsa:5152,O76083,2,19,2,0,323.4,323.1303627,86.9,497,0,2,4,3,22,0,2,0,2,0,0,0,1,242.8,8,3,2,0,0,3,0,0.8,6.2,10,1.5,323.4,593,68493,46
enzyme,D00538,5734,Zonisamide,hsa:5604,Q02750,2,1,13,0,212.23,212.0255633,94.6,298,0,1,5,2,14,0,0,0,0,0,0,0,1,151.1,6,3,1,0,0,2,0,0.6,2,10,0.2,212.23,393,43439,15
enzyme,D00285,358641,Sulfamethoxazole-trimethoprim mixt.,hsa:55312,Q969G6,2,1,1,0,543.6,543.1900028,212,653,0,4,13,8,38,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,543.6,155,17623,3
enzyme,D00097,338,Salicylic Acid,hsa:3156,P04035,1,12,11,0,138.12,138.031694,57.5,133,0,2,3,1,10,0,0,0,0,0,0,0,1,105.1,5,2,1,1,0,1,0,0.4,1,3,2.3,138.12,888,97476,2
enzyme,D03689,123619,Etoricoxib,hsa:5536,P53041,1,2,2,0,358.8,358.0542766,68.3,514,0,0,4,3,24,0,0,0,0,0,0,0,1,267.8,7,4,0,0,0,3,0,0.6,3,4,3.3,358.8,499,56879,14
enzyme,D00423,37542,Ribavirin,hsa:5052,Q06830,2,3,4,0,244.2,244.0807695,144,304,0,4,7,3,17,0,4,4,0,0,0,0,1,169.5,13,5,4,0,2,2,0,0.6,4,10,-1.8,244.2,199,22110,10
enzyme,D02698,23724511,"(8aR,9R)-5-[[(4aR,6R,7R,8R,8aS)-7,8-dihydroxy-2-thiophen-2-yl-4,4a,6,7,8,8a-hexahydropyrano[3,2-d][1,3]dioxin-6-yl]oxy]-9-(4-hydroxy-3,5-dimethoxyphenyl)-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[6,5-f][1,3]benzodioxol-8-one",hsa:84706,Q8TD30,1,1,2,0,656.7,656.1563622,189,1090,0,3,14,6,46,0,10,8,2,0,0,0,1,472.8,22,11,3,0,0,8,0,1.2,9,10,1.2,656.7,523,57904,0
enzyme,D00330,3394,Flurbiprofen,hsa:1577,P20815,1,18,2,0,244.26,244.0899578,37.3,286,0,1,3,3,18,0,1,0,1,0,0,0,1,193.4,6,2,0,1,0,2,1,0.6,3,10,4.2,244.26,502,57109,1
enzyme,D03728,26757,Selegiline,hsa:2064,P04626,2,8,1,0,187.28,187.1360995,3.2,195,0,0,1,4,14,0,1,1,0,0,0,0,1,166.7,3,0,0,0,1,1,1,0.6,4,10,2.8,187.28,1255,137910,85
enzyme,D00187,5280793,Ergocalciferol,hsa:4953,P11926,1,1,1,0,396.6,396.339216,20.2,678,0,1,1,5,29,0,6,6,0,3,3,0,1,341.1,8,1,1,0,0,3,3,0.8,7,10,7.4,396.6,461,51148,4
enzyme,D03773,107994,Quinaprilat,hsa:219,P30837,2,1,1,0,410.5,410.1841719,107,619,0,3,6,8,30,0,3,3,0,0,0,0,1,319.3,12,5,1,2,1,3,0,1,9.8,10,0.5,410.5,517,57249,0
enzyme,D00036,936,Nicotinamide,hsa:51251,Q9H0P0,2,1,1,0,122.12,122.0480128,56,114,0,1,2,1,9,0,0,0,0,0,0,0,1,95.2,4,2,1,0,0,1,0,0.4,1,2,-0.4,122.12,336,37948,2
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:5444,P27169,1,1,53,0,429.9,429.1455339,74.7,525,0,2,7,11,30,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,429.9,355,39731,0
enzyme,D00536,3331,Felbamate,hsa:4837,P40261,2,1,1,0,238.24,238.0953569,105,246,0,2,4,7,17,0,0,0,0,0,0,0,1,180.9,5,2,2,0,0,1,0,0.8,7,10,0.6,238.24,264,29574,0
enzyme,D00503,4748,Perphenazine,hsa:134510,Q8WVY7,1,2,2,0,404,403.1485113,55.3,463,0,1,5,6,27,0,0,0,0,0,0,0,1,308.9,9,1,1,0,3,4,0,0.8,7.6,10,4.2,404,318,36805,1
enzyme,D00574,2145,Aminoglutethimide,hsa:1436,P07333,1,8,43,0,232.28,232.1211778,72.2,321,0,2,3,2,17,0,1,0,1,0,0,0,1,180.5,8,2,2,0,1,2,1,0.6,2.8,8,1.2,232.28,972,107984,4
enzyme,D03350,89594,Nicotine,hsa:1852,Q99956,2,2,53,0,162.23,162.1156985,16.1,147,0,0,2,1,12,0,1,1,0,0,0,0,1,134.9,4,1,0,0,1,2,0,0.6,2,8,1.2,162.23,384,41868,3
enzyme,D02356,2520,Verapamil,hsa:3712,P26440,3,1,4,0,454.6,454.2831577,64,606,0,0,6,13,33,0,1,0,1,0,0,0,1,372.3,10,5,0,0,1,2,2,1.2,13,10,3.8,454.6,426,46651,2
enzyme,D00387,5556,Triazolam,hsa:79001,Q9BQB6,2,2,1,0,343.2,342.0439018,43.1,472,0,0,3,1,23,0,0,0,0,0,0,0,1,248,7,1,0,0,2,4,0,0.6,1.2,7,2.4,343.2,163,18235,16
enzyme,D00421,5362129,Ramipril,hsa:1991,P08246,1,3,1,0,416.5,416.2311221,95.9,619,0,2,6,10,30,0,5,5,0,0,0,0,1,327.9,10,4,1,1,1,3,0,1.2,12.2,10,1.4,416.5,267,28518,2
enzyme,D00027,1174,Uracil,hsa:10,P11245,2,2,2,0,112.09,112.0272774,58.2,161,0,2,2,0,8,0,0,0,0,0,0,0,1,81.1,5,2,2,0,0,1,0,0.4,0,1,-1.1,112.09,290,33571,3
enzyme,D01911,153751,Aclarubicin Hydrochloride,hsa:1374,P50416,1,1,6,0,848.3,847.3181977,217,1530,0,5,16,10,59,0,13,13,0,0,0,0,2,,,,,,,,,,,0,,848.3,773,88368,0
enzyme,D00434,54454,Simvastatin,hsa:6713,Q14534,2,1,2,0,418.6,418.2719243,72.8,706,0,1,5,7,30,0,7,7,0,0,0,0,1,332.3,9,3,1,0,0,3,2,1,9,10,4.7,418.6,574,63923,3
enzyme,D00537,5284627,Topiramate,hsa:6897,P26639,1,1,2,0,339.36,339.0987878,124,556,0,1,9,3,22,0,4,4,0,0,0,0,1,237.3,13,7,1,0,0,3,2,0.8,4.6,10,-0.8,339.36,723,83435,4
enzyme,D00882,68553,Miconazole Nitrate,hsa:3416,P14735,1,1,2,0,479.1,476.981667,93.1,441,0,1,5,6,29,0,1,0,1,0,0,0,2,,,,,,,,,,,0,,479.1,1019,117968,10
enzyme,D01765,5282193,Proglumetacin Maleate,hsa:7046,P36897,3,1,2,0,1076.6,1075.419309,289,1480,0,5,18,27,76,0,1,0,1,2,2,0,3,,,,,,,,,,,0,,1076.6,503,55960,5
enzyme,D00488,4993,Pyrimethamine,hsa:5550,P48147,2,2,1,0,248.71,248.0828741,77.8,243,0,2,4,2,17,0,0,0,0,0,0,0,1,187,6,0,2,0,1,2,1,0.6,2,1,2.7,248.71,710,80700,1
enzyme,D00021,6140,L-Phenylalanine,hsa:55775,Q9NUW8,2,3,6,0,165.19,165.0789786,63.3,153,0,2,3,3,12,0,1,1,0,0,0,0,1,132.1,6,2,1,1,1,1,0,0.6,3,10,-1.5,165.19,608,68420,13
enzyme,D03350,89594,Nicotine,hsa:4282,P14174,2,1,53,0,162.23,162.1156985,16.1,147,0,0,2,1,12,0,1,1,0,0,0,0,1,134.9,4,1,0,0,1,2,0,0.6,2,8,1.2,162.23,115,12476,5
enzyme,D00330,3394,Flurbiprofen,hsa:4058,P29376,1,8,2,0,244.26,244.0899578,37.3,286,0,1,3,3,18,0,1,0,1,0,0,0,1,193.4,6,2,0,1,0,2,1,0.6,3,10,4.2,244.26,864,91681,3
enzyme,D00398,135398741,Valacyclovir Hydrochloride,hsa:239,P18054,1,8,1,0,360.8,360.1312809,147,483,0,4,7,8,24,0,1,1,0,0,0,0,2,,,,,,,,,,,0,,360.8,663,75694,2
enzyme,D00487,7550,Pyridostigmine Bromide,hsa:9150,Q9Y5B0,1,2,1,0,261.12,260.01604,33.4,182,0,0,3,2,14,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,261.12,961,104399,2
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:93,Q13705,1,1,53,0,943.5,942.1841276,241,1100,0,5,16,13,63,0,0,0,0,0,0,0,4,,,,,,,,,,,0,,943.5,512,57724,2
enzyme,D01118,122824,Ethopropazine Hydrochloride,hsa:3945,P07195,2,1,1,0,348.9,348.1426977,31.8,322,0,1,3,5,23,0,1,0,1,0,0,0,2,,,,,,,,,,,0,,348.9,334,36638,9
enzyme,D04031,472335,Rubitecan,hsa:4942,P04181,2,2,4,0,393.3,393.0960852,126,861,0,1,7,1,29,0,1,1,0,0,0,0,1,282.6,14,6,1,1,0,5,1,0.8,2.8,1,0.8,393.3,439,48535,1
enzyme,D03218,5328940,Bosutinib,hsa:51727,P30085,1,1,53,0,530.4,529.1647452,82.9,734,0,1,8,9,36,0,0,0,0,0,0,0,1,396.2,13,5,1,0,3,4,0,1.2,10.2,10,5.4,530.4,196,22222,4
enzyme,D03758,71320,Libenzapril,hsa:1200,O14773,1,1,1,0,363.4,363.1794209,133,513,0,4,7,9,26,0,2,2,0,0,0,0,1,277.6,13,5,2,2,2,2,0,1,9.8,10,-3.9,363.4,563,61248,15
enzyme,D03012,166558,Avasimibe,hsa:7153,P11388,1,15,2,0,501.7,501.29128,80.9,734,0,1,4,10,35,0,0,0,0,0,0,0,1,407.8,11,3,1,0,0,2,5,1.2,11,10,8.2,501.7,1531,174385,4
enzyme,D01425,151114,Exatecan Mesylate,hsa:5478,P62937,2,1,24,0,567.6,567.1686789,171,1040,0,5,12,1,39,0,2,2,0,0,0,0,4,,,,,,,,,,,0,,567.6,165,18012,41
enzyme,D00285,358641,Sulfamethoxazole-trimethoprim mixt.,hsa:1537,P08574,1,1,1,0,543.6,543.1900028,212,653,0,4,13,8,38,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,543.6,325,35422,4
enzyme,D01122,3673,Ibuprofen Piconol,hsa:51645,Q9Y3C6,1,1,2,0,297.4,297.172879,39.2,334,0,0,3,7,22,0,1,0,1,0,0,0,1,246.2,6,2,0,0,0,2,2,0.8,7,10,4.3,297.4,166,18237,14
enzyme,D00884,72734318,Natacyn (TN),hsa:2050,P54760,3,8,1,0,665.7,665.3047406,231,1220,0,7,14,3,47,0,14,14,0,5,5,0,1,501.8,22,12,6,1,1,2,0,1,6.8,10,-1.3,665.7,987,108270,5
enzyme,D03722,11954363,Napsagatran,hsa:1544,P05177,1,24,1,0,576.7,576.2366187,195,1030,0,6,9,12,40,0,2,2,0,0,0,0,2,,,,,,,,,,,0,,576.7,516,58407,1
enzyme,D03717,159324,Tipifarnib,hsa:5095,P05165,1,4,2,0,489.4,488.1170667,64.2,785,0,1,3,4,34,0,1,1,0,0,0,0,1,365.7,9,1,1,0,2,5,0,0.8,4,10,4.1,489.4,728,80059,2
enzyme,D01747,636362,Idarubicin Hydrochloride,hsa:51251,Q9H0P0,2,1,2,0,534,533.1452592,177,912,0,6,10,3,37,0,6,6,0,0,0,0,2,,,,,,,,,,,0,,534,336,37948,2
enzyme,D04031,472335,Rubitecan,hsa:1033,Q16667,1,2,4,0,393.3,393.0960852,126,861,0,1,7,1,29,0,1,1,0,0,0,0,1,282.6,14,6,1,1,0,5,1,0.8,2.8,1,0.8,393.3,212,23805,2
enzyme,D00535,5665,Vigabatrin,hsa:5979,P07949,1,8,1,0,129.16,129.0789786,63.3,112,0,2,3,4,9,0,1,0,1,0,0,0,1,105.4,6,2,1,1,1,0,1,0.6,4,10,-2.2,129.16,1114,124319,7
enzyme,D00494,4927,Promethazine,hsa:1312,P21964,2,2,1,0,284.4,284.1347198,31.8,298,0,0,3,3,20,0,1,0,1,0,0,0,1,229.6,5,0,0,0,2,3,0,0.6,3.4,5,4.8,284.4,271,30037,79
enzyme,D00545,3763,Isoflurane,hsa:444,Q12797,1,1,2,0,184.49,183.9714332,9.2,102,0,0,6,2,10,0,1,0,1,0,0,0,1,104.8,1,1,0,0,0,0,0,0.6,3,9,2.1,184.49,758,85863,68
enzyme,D00653,6918132,Dorzolamide Hydrochloride,hsa:10461,Q12866,1,8,13,0,360.9,360.0038982,151,534,0,3,7,3,20,0,2,2,0,0,0,0,2,,,,,,,,,,,0,,360.9,999,110249,0
enzyme,D04028,3034010,Orlistat,hsa:2342,P49356,2,1,9,0,495.7,495.3923738,81.7,579,0,1,5,23,35,0,4,4,0,0,0,0,1,,,,,,,,,,,0,10,495.7,437,48774,11
enzyme,D01918,23663985,Sivelestat Sodium,hsa:1562,P33260,2,18,1,0,528.5,528.1389752,154,738,0,6,12,9,35,0,0,0,0,0,0,0,6,,,,,,,,,,,0,,528.5,490,55711,0
enzyme,D06238,5583,Trimetrexate,hsa:7153,P11388,1,15,1,0,369.4,369.1800896,118,457,0,3,8,6,27,0,0,0,0,0,0,0,1,281.5,11,3,3,0,2,3,0,0.8,6,10,2.5,369.4,1531,174385,4
enzyme,D00546,42113,Desflurane,hsa:84532,Q9NUB1,1,1,2,0,168.04,168.0009837,9.2,97,0,0,7,2,10,0,1,0,1,0,0,0,1,94.5,1,1,0,0,0,0,0,0.6,3,6,2.6,168.04,689,74857,2
