category,kegg_drug,pubchem_cid,kegg_target,chosen_uniprot,chosen_affinity,rank_1_based,total_ranked_uniprots,rank_percentile,higher_ranked_targets,higher_ranked_yamanishi_known_positives,higher_ranked_apparent_false_positives,higher_ranked_apparent_fp_fraction
gpcr,D00136,3559,hsa:150,P08913,-9.1026,712,7303,0.0974941804737779,711,2,709,0.9971870604781997
gpcr,D00136,3559,hsa:151,P18089,-8.076,2037,7303,0.2789264685745584,2036,3,2033,0.9985265225933202
gpcr,D00136,3559,hsa:1813,P14416,-10.9739,17,7303,0.0023278104888402027,16,0,16,1.0
gpcr,D00136,3559,hsa:1814,P35462,-9.7243,294,7303,0.040257428454059975,293,1,292,0.9965870307167235
gpcr,D00139,4114,hsa:3577,P25024,-7.8731,314,7573,0.041463092565693915,313,0,313,1.0
gpcr,D00180,5280723,hsa:5732,P43116,-7.4824,385,7522,0.05118319595852167,384,0,384,1.0
gpcr,D00225,2118,hsa:3577,P25024,-8.2125,1660,7465,0.22237106496985934,1659,0,1659,1.0
gpcr,D00232,657201,hsa:1128,P11229,-1.2973,322,7611,0.04230718696623308,321,0,321,1.0
gpcr,D00232,657201,hsa:1129,P08172,-1.1812,1251,7611,0.16436736302719748,1250,2,1248,0.9984
gpcr,D00232,657201,hsa:1131,P20309,-1.201,1031,7611,0.1354618315595848,1030,1,1029,0.9990291262135922
gpcr,D00234,2247,hsa:11255,Q9Y5N1,-9.3616,941,7272,0.1294004400440044,940,0,940,1.0
gpcr,D00234,2247,hsa:3269,P35367,-8.5971,1903,7272,0.2616886688668867,1902,1,1901,0.9994742376445847
gpcr,D00235,2249,hsa:153,P08588,-7.7855,124,7461,0.01661975606487066,123,1,122,0.991869918699187
gpcr,D00235,2249,hsa:154,P07550,-7.8884,84,7461,0.011258544431041415,83,0,83,1.0
gpcr,D00241,2284,hsa:2550,Q9UBS5,-6.2219,1652,7407,0.2230322667746726,1651,0,1651,1.0
gpcr,D00255,2585,hsa:150,P08913,-8.5293,795,7445,0.10678307588985897,794,1,793,0.9987405541561712
gpcr,D00255,2585,hsa:151,P18089,-7.9688,1435,7445,0.19274680993955676,1434,3,1431,0.997907949790795
gpcr,D00255,2585,hsa:153,P08588,-10.1014,33,7445,0.004432505036937542,32,0,32,1.0
gpcr,D00255,2585,hsa:154,P07550,-8.2272,1091,7445,0.1465413028878442,1090,2,1088,0.998165137614679
gpcr,D00270,2726,hsa:150,P08913,-7.043,857,7465,0.11480241125251173,856,2,854,0.9976635514018691
gpcr,D00270,2726,hsa:151,P18089,-6.4741,1889,7465,0.25304755525787004,1888,3,1885,0.9984110169491526
gpcr,D00270,2726,hsa:1812,P21728,-6.2517,2456,7465,0.3290020093770931,2455,5,2450,0.9979633401221996
gpcr,D00270,2726,hsa:1813,P14416,-7.2675,572,7465,0.07662424648359009,571,0,571,1.0
gpcr,D00270,2726,hsa:1814,P35462,-6.4209,2013,7465,0.2696584058941728,2012,4,2008,0.9980119284294234
gpcr,D00270,2726,hsa:3356,P28223,-7.2188,623,7465,0.08345612860013396,622,1,621,0.9983922829581994
gpcr,D00274,2769,hsa:1128,P11229,-7.1018,2977,7271,0.40943474075092834,2976,2,2974,0.9993279569892473
gpcr,D00274,2769,hsa:1129,P08172,-7.3781,2339,7271,0.3216889011140146,2338,1,2337,0.9995722840034217
gpcr,D00274,2769,hsa:3360,Q13639,-8.9831,248,7271,0.034108100673910055,247,0,247,1.0
gpcr,D00281,2803,hsa:150,P08913,-6.1284,1438,7468,0.1925549009105517,1437,2,1435,0.9986082115518441
gpcr,D00281,2803,hsa:151,P18089,-7.069,89,7468,0.011917514729512586,88,0,88,1.0
gpcr,D00281,2803,hsa:152,P18825,-6.3552,884,7468,0.11837171933583289,883,1,882,0.9988674971687429
gpcr,D00283,135398737,hsa:1128,P11229,-8.0302,1328,7393,0.17962937914243204,1327,13,1314,0.9902034664657121
gpcr,D00283,135398737,hsa:1129,P08172,-8.9046,338,7393,0.04571892330582984,337,4,333,0.9881305637982196
gpcr,D00283,135398737,hsa:150,P08913,-8.243,978,7393,0.13228729879615853,977,11,966,0.9887410440122825
gpcr,D00283,135398737,hsa:151,P18089,-7.5715,2301,7393,0.31124036250507237,2300,18,2282,0.9921739130434782
gpcr,D00283,135398737,hsa:1812,P21728,-8.3206,884,7393,0.11957256864601651,883,10,873,0.9886749716874292
gpcr,D00283,135398737,hsa:1813,P14416,-8.5696,600,7393,0.08115785202218315,599,7,592,0.988313856427379
gpcr,D00283,135398737,hsa:1815,P21917,-9.1319,208,7393,0.028134722034356824,207,3,204,0.9855072463768116
gpcr,D00283,135398737,hsa:3269,P35367,-7.5577,2329,7393,0.31502772893277425,2328,19,2309,0.9918384879725086
gpcr,D00283,135398737,hsa:3350,P08908,-8.095,1226,7393,0.1658325442986609,1225,12,1213,0.990204081632653
gpcr,D00283,135398737,hsa:3351,P28222,-9.2333,177,7393,0.023941566346544027,176,1,175,0.9943181818181818
gpcr,D00283,135398737,hsa:3352,P28221,-7.612,2195,7393,0.29690247531448666,2194,17,2177,0.9922515952597994
gpcr,D00283,135398737,hsa:3354,P28566,-8.3902,804,7393,0.10875152170972542,803,9,794,0.9887920298879203
gpcr,D00283,135398737,hsa:3355,P30939,-9.1768,192,7393,0.02597051264709861,191,2,189,0.9895287958115183
gpcr,D00283,135398737,hsa:3356,P28223,-8.535,637,7393,0.08616258623021777,636,8,628,0.9874213836477987
gpcr,D00283,135398737,hsa:3357,P41595,-8.6256,547,7393,0.0739889084268903,546,6,540,0.989010989010989
gpcr,D00283,135398737,hsa:3358,P28335,-8.759,433,7393,0.0585689165426755,432,5,427,0.9884259259259259
gpcr,D00283,135398737,hsa:3360,Q13639,-9.9614,39,7393,0.0052752603814419045,38,0,38,1.0
gpcr,D00283,135398737,hsa:3361,P47898,-7.6591,2078,7393,0.28107669417016096,2077,16,2061,0.9922965816080885
gpcr,D00283,135398737,hsa:3362,P50406,-7.952,1469,7393,0.19870147436764507,1468,14,1454,0.9904632152588556
gpcr,D00283,135398737,hsa:3363,P34969,-7.7401,1902,7393,0.25727039091032056,1901,15,1886,0.9921094160967912
gpcr,D00295,2756,hsa:3274,P25021,-6.1826,1042,7466,0.13956603268148943,1041,0,1041,1.0
gpcr,D00300,3100,hsa:11255,Q9Y5N1,-7.6381,276,7530,0.036653386454183264,275,0,275,1.0
gpcr,D00300,3100,hsa:3269,P35367,-6.5585,1825,7530,0.24236387782204516,1824,1,1823,0.9994517543859649
gpcr,D00301,23724775,hsa:4988,P35372,-10.3647,345,7057,0.04888762930423693,344,0,344,1.0
gpcr,D00306,16078,hsa:1268,P21554,-11.1799,1,7523,0.00013292569453675395,0,0,0,0.0
gpcr,D00318,5702160,hsa:11255,Q9Y5N1,-7.4128,196,7020,0.02792022792022792,195,0,195,1.0
gpcr,D00318,5702160,hsa:3274,P25021,-5.9926,2378,7020,0.3387464387464387,2377,1,2376,0.9995793016407236
gpcr,D00332,3446,hsa:134,P30542,-5.3043,2829,7470,0.378714859437751,2828,1,2827,0.9996463932107497
gpcr,D00332,3446,hsa:150,P08913,-5.6005,1697,7470,0.22717536813922357,1696,0,1696,1.0
gpcr,D00364,3957,hsa:3269,P35367,-8.4059,1304,7383,0.1766219693891372,1303,0,1303,1.0
gpcr,D00380,5505,hsa:3577,P25024,-9.0748,2,7466,0.0002678810608090008,1,0,1,1.0
gpcr,D00394,5584,hsa:3577,P25024,-7.7648,811,7569,0.10714757563746863,810,0,810,1.0
gpcr,D00397,5593,hsa:1128,P11229,-6.5155,1957,7400,0.2644594594594595,1956,2,1954,0.9989775051124744
gpcr,D00397,5593,hsa:1129,P08172,-7.7993,183,7400,0.02472972972972973,182,1,181,0.9945054945054945
gpcr,D00397,5593,hsa:1132,P08173,-8.7085,13,7400,0.0017567567567567568,12,0,12,1.0
gpcr,D00400,60846,hsa:185,P30556,-9.7482,52,7274,0.0071487489689304375,51,0,51,1.0
gpcr,D00410,4174,hsa:3577,P25024,-7.706,356,7532,0.04726500265533723,355,0,355,1.0
gpcr,D00411,5717,hsa:10800,Q9Y271,-9.9034,1103,7333,0.15041592799672712,1102,1,1101,0.9990925589836661
gpcr,D00411,5717,hsa:1241,Q15722,-10.7025,378,7333,0.05154779762716487,377,0,377,1.0
gpcr,D00415,60857,hsa:3351,P28222,-8.9666,81,7463,0.010853544151145651,80,0,80,1.0
gpcr,D00415,60857,hsa:3352,P28221,-7.6111,1154,7463,0.15462950556076646,1153,1,1152,0.9991326973113617
gpcr,D00419,5282381,hsa:5732,P43116,-8.0667,95,7519,0.012634658864210667,94,0,94,1.0
gpcr,D00419,5282381,hsa:5733,P43115,-7.7456,222,7519,0.029525202819523873,221,1,220,0.995475113122172
gpcr,D00422,3001055,hsa:3274,P25021,-5.5341,2007,7398,0.2712895377128954,2006,0,2006,1.0
gpcr,D00426,5073,hsa:3356,P28223,-11.708,74,7377,0.010031177985631015,73,0,73,1.0
gpcr,D00432,39147,hsa:153,P08588,-8.9923,13,7455,0.001743796109993293,12,0,12,1.0
gpcr,D00432,39147,hsa:154,P07550,-7.7884,511,7455,0.06854460093896714,510,1,509,0.9980392156862745
gpcr,D00437,4485,hsa:150,P08913,-7.0242,532,7455,0.07136150234741784,531,0,531,1.0
gpcr,D00437,4485,hsa:151,P18089,-6.1198,2481,7455,0.3327967806841046,2480,3,2477,0.9987903225806452
gpcr,D00437,4485,hsa:153,P08588,-6.3253,1837,7455,0.24641180415828304,1836,2,1834,0.9989106753812637
gpcr,D00437,4485,hsa:154,P07550,-5.8655,3340,7455,0.44802146210596916,3339,4,3335,0.9988020365378856
gpcr,D00437,4485,hsa:3577,P25024,-6.3516,1775,7455,0.23809523809523808,1774,1,1773,0.9994363021420518
gpcr,D00440,3033637,hsa:3274,P25021,-5.328,1870,7297,0.25626969987666165,1869,0,1869,1.0
gpcr,D00443,5833,hsa:185,P30556,-9.273,405,7518,0.0538707102952913,404,0,404,1.0
gpcr,D00451,5358,hsa:3350,P08908,-6.9305,986,7398,0.13327926466612597,985,7,978,0.9928934010152284
gpcr,D00451,5358,hsa:3351,P28222,-7.7718,184,7398,0.024871586915382535,183,1,182,0.994535519125683
gpcr,D00451,5358,hsa:3352,P28221,-6.8991,1044,7398,0.1411192214111922,1043,8,1035,0.9923298178331735
gpcr,D00451,5358,hsa:3354,P28566,-7.1853,617,7398,0.08340091916734252,616,6,610,0.9902597402597403
gpcr,D00451,5358,hsa:3355,P30939,-7.5082,341,7398,0.046093538794268724,340,3,337,0.9911764705882353
gpcr,D00451,5358,hsa:3356,P28223,-7.6412,250,7398,0.033792917004595836,249,2,247,0.9919678714859438
gpcr,D00451,5358,hsa:3357,P41595,-7.3325,476,7398,0.06434171397675047,475,5,470,0.9894736842105263
gpcr,D00451,5358,hsa:3358,P28335,-7.4309,395,7398,0.05339280886726142,394,4,390,0.9898477157360406
gpcr,D00451,5358,hsa:3360,Q13639,-7.9199,122,7398,0.016490943498242767,121,0,121,1.0
gpcr,D00451,5358,hsa:3361,P47898,-6.0302,3162,7398,0.42741281427412814,3161,10,3151,0.9968364441632395
gpcr,D00451,5358,hsa:3362,P50406,-6.7687,1282,7398,0.17329007839956745,1281,9,1272,0.9929742388758782
gpcr,D00454,135398745,hsa:1128,P11229,-7.6959,1386,7394,0.1874492832025967,1385,9,1376,0.9935018050541516
gpcr,D00454,135398745,hsa:1129,P08172,-8.4542,430,7394,0.05815526102245064,429,1,428,0.9976689976689976
gpcr,D00454,135398745,hsa:1131,P20309,-6.409,4597,7394,0.6217203137679199,4596,16,4580,0.9965187119234117
gpcr,D00454,135398745,hsa:1132,P08173,-8.2333,601,7394,0.08128212063835542,600,2,598,0.9966666666666667
gpcr,D00454,135398745,hsa:1133,P08912,-7.9388,993,7394,0.13429807952393832,992,6,986,0.9939516129032258
gpcr,D00454,135398745,hsa:150,P08913,-7.6258,1513,7394,0.20462537192318095,1512,11,1501,0.9927248677248677
gpcr,D00454,135398745,hsa:151,P18089,-7.5433,1671,7394,0.22599404922910468,1670,13,1657,0.9922155688622755
gpcr,D00454,135398745,hsa:153,P08588,-8.0962,768,7394,0.10386800108195834,767,3,764,0.9960886571056062
gpcr,D00454,135398745,hsa:154,P07550,-7.3727,2023,7394,0.2736002163916689,2022,14,2008,0.9930761622156281
gpcr,D00454,135398745,hsa:1812,P21728,-8.0285,864,7394,0.11685150121720314,863,5,858,0.9942062572421785
gpcr,D00454,135398745,hsa:1813,P14416,-7.6147,1536,7394,0.2077360021639167,1535,12,1523,0.9921824104234528
gpcr,D00454,135398745,hsa:1814,P35462,-7.6302,1502,7394,0.20313767919935083,1501,10,1491,0.9933377748167888
gpcr,D00454,135398745,hsa:1815,P21917,-9.1676,106,7394,0.014335948065999459,105,0,105,1.0
gpcr,D00454,135398745,hsa:3269,P35367,-7.0217,2883,7394,0.3899107384365702,2882,15,2867,0.9947952810548231
gpcr,D00454,135398745,hsa:3356,P28223,-8.0605,822,7394,0.11117121990803354,821,4,817,0.9951278928136419
gpcr,D00454,135398745,hsa:3358,P28335,-7.8323,1155,7394,0.15620773600216392,1154,7,1147,0.9939341421143848
gpcr,D00454,135398745,hsa:3362,P50406,-7.7536,1278,7394,0.1728428455504463,1277,8,1269,0.9937353171495693
gpcr,D00465,4634,hsa:1128,P11229,-8.1944,204,7455,0.027364185110663984,203,1,202,0.9950738916256158
gpcr,D00465,4634,hsa:1129,P08172,-8.6634,65,7455,0.008718980549966466,64,0,64,1.0
gpcr,D00480,6014,hsa:3269,P35367,-6.3242,2787,6849,0.4069207183530442,2786,0,2786,1.0
gpcr,D00483,62882,hsa:153,P08588,-8.9805,339,7118,0.047625737566732225,338,0,338,1.0
gpcr,D00483,62882,hsa:154,P07550,-8.5364,708,7118,0.0994661421747682,707,1,706,0.9985855728429985
gpcr,D00493,4917,hsa:1812,P21728,-8.443,353,7462,0.04730635218440096,352,0,352,1.0
gpcr,D00493,4917,hsa:1813,P14416,-8.2243,504,7462,0.0675422138836773,503,2,501,0.9960238568588469
gpcr,D00493,4917,hsa:1814,P35462,-8.3285,421,7462,0.05641919056553203,420,1,419,0.9976190476190476
gpcr,D00493,4917,hsa:3269,P35367,-6.603,3383,7462,0.4533637094612704,3382,4,3378,0.9988172678888232
gpcr,D00493,4917,hsa:3356,P28223,-7.6797,1059,7462,0.1419190565532029,1058,3,1055,0.997164461247637
gpcr,D00494,4927,hsa:11255,Q9Y5N1,-6.969,1191,7526,0.15825139516343342,1190,4,1186,0.9966386554621849
gpcr,D00494,4927,hsa:1128,P11229,-6.7995,1505,7526,0.19997342545841085,1504,6,1498,0.9960106382978723
gpcr,D00494,4927,hsa:1129,P08172,-8.6,25,7526,0.0033218176986446984,24,0,24,1.0
gpcr,D00494,4927,hsa:1131,P20309,-6.4093,2430,7526,0.32288068030826467,2429,7,2422,0.9971181556195965
gpcr,D00494,4927,hsa:1132,P08173,-7.6336,431,7526,0.0572681371246346,430,2,428,0.9953488372093023
gpcr,D00494,4927,hsa:1133,P08912,-8.5002,45,7526,0.005979271857560457,44,1,43,0.9772727272727273
gpcr,D00494,4927,hsa:1813,P14416,-6.9428,1235,7526,0.1640977943130481,1234,5,1229,0.9959481361426256
gpcr,D00494,4927,hsa:3269,P35367,-6.3066,2682,7526,0.3563646027106032,2681,8,2673,0.9970160387914957
gpcr,D00494,4927,hsa:3356,P28223,-7.5078,541,7526,0.07188413499867127,540,3,537,0.9944444444444445
gpcr,D00498,441278,hsa:4988,P35372,-8.6449,327,7524,0.04346092503987241,326,0,326,1.0
gpcr,D00503,4748,hsa:1812,P21728,-8.0029,664,7379,0.0899850928310069,663,2,661,0.9969834087481146
gpcr,D00503,4748,hsa:1813,P14416,-8.1348,536,7379,0.07263856891177667,535,0,535,1.0
gpcr,D00503,4748,hsa:1814,P35462,-8.0325,633,7379,0.08578398156931834,632,1,631,0.9984177215189873
gpcr,D00509,91430,hsa:150,P08913,-9.2902,1444,6365,0.22686567164179106,1443,2,1441,0.9986139986139986
gpcr,D00509,91430,hsa:151,P18089,-9.7251,853,6365,0.13401413982717988,852,0,852,1.0
gpcr,D00509,91430,hsa:152,P18825,-9.7048,875,6365,0.13747054202670855,874,1,873,0.9988558352402745
gpcr,D00513,4828,hsa:150,P08913,-7.3903,356,7466,0.04768282882400214,355,3,352,0.9915492957746479
gpcr,D00513,4828,hsa:151,P18089,-7.6811,160,7466,0.021430484864720063,159,1,158,0.9937106918238994
gpcr,D00513,4828,hsa:153,P08588,-8.0935,36,7466,0.004821859094562015,35,0,35,1.0
gpcr,D00513,4828,hsa:154,P07550,-7.3389,404,7466,0.054111974283418164,403,4,399,0.9900744416873449
gpcr,D00513,4828,hsa:3350,P08908,-6.6198,1663,7466,0.22274310206268416,1662,12,1650,0.9927797833935018
gpcr,D00513,4828,hsa:3351,P28222,-7.0016,876,7466,0.11733190463434236,875,7,868,0.992
gpcr,D00513,4828,hsa:3352,P28221,-7.045,803,7466,0.10755424591481383,802,6,796,0.9925187032418953
gpcr,D00513,4828,hsa:3354,P28566,-6.9693,941,7466,0.12603803911063488,940,9,931,0.9904255319148936
gpcr,D00513,4828,hsa:3355,P30939,-6.8487,1185,7466,0.15871952852933296,1184,11,1173,0.9907094594594594
gpcr,D00513,4828,hsa:3356,P28223,-7.1767,607,7466,0.08130190195553175,606,5,601,0.9917491749174917
gpcr,D00513,4828,hsa:3357,P41595,-7.5557,221,7466,0.029600857219394587,220,2,218,0.990909090909091
gpcr,D00513,4828,hsa:3358,P28335,-6.9913,891,7466,0.11934101259040986,890,8,882,0.9910112359550561
gpcr,D00513,4828,hsa:3360,Q13639,-6.8959,1095,7466,0.14666488079292794,1094,10,1084,0.9908592321755028
gpcr,D00513,4828,hsa:3361,P47898,-6.4617,2066,7466,0.27672113581569785,2065,14,2051,0.9932203389830508
gpcr,D00513,4828,hsa:3362,P50406,-6.5492,1824,7466,0.24430752745780873,1823,13,1810,0.9928688974218322
gpcr,D00514,5311068,hsa:150,P08913,-8.3776,128,7533,0.016991902296561796,127,0,127,1.0
gpcr,D00520,10660,hsa:3269,P35367,-9.5642,3539,7272,0.48666116611661164,3538,0,3538,1.0
gpcr,D00521,5405,hsa:3269,P35367,-8.9211,1234,7506,0.16440181188382627,1233,0,1233,1.0
gpcr,D00522,2541,hsa:185,P30556,-10.217,118,7272,0.016226622662266228,117,0,117,1.0
gpcr,D00523,3749,hsa:185,P30556,-9.9925,224,7372,0.030385241454150842,223,0,223,1.0
gpcr,D00524,5831,hsa:1128,P11229,-1.2128,1226,7614,0.16101917520357237,1225,0,1225,1.0
gpcr,D00524,5831,hsa:1129,P08172,-1.1531,2287,7614,0.300367743630155,2286,1,2285,0.9995625546806649
gpcr,D00525,5910,hsa:1128,P11229,-6.4546,599,7470,0.08018741633199465,598,0,598,1.0
gpcr,D00528,2519,hsa:134,P30542,-5.3213,3205,7535,0.42534837425348376,3204,4,3200,0.9987515605493134
gpcr,D00528,2519,hsa:135,P29274,-6.0048,1177,7535,0.1562043795620438,1176,3,1173,0.9974489795918368
gpcr,D00528,2519,hsa:3577,P25024,-6.1165,899,7535,0.11930988719309887,898,1,897,0.9988864142538976
gpcr,D00528,2519,hsa:5028,P47900,-6.4203,417,7535,0.05534173855341738,416,0,416,1.0
gpcr,D00528,2519,hsa:64805,Q9H244,-6.0159,1151,7535,0.15275381552753817,1150,2,1148,0.9982608695652174
gpcr,D00540,11693,hsa:1128,P11229,-1.2973,323,7564,0.04270227392913802,322,0,322,1.0
gpcr,D00540,11693,hsa:1129,P08172,-1.1812,1243,7564,0.16433104177683766,1242,1,1241,0.999194847020934
gpcr,D00542,3562,hsa:3577,P25024,-5.0203,101,7536,0.013402335456475584,100,0,100,1.0
gpcr,D00560,16362,hsa:1812,P21728,-10.7937,353,7366,0.047922888949226174,352,1,351,0.9971590909090909
gpcr,D00560,16362,hsa:1813,P14416,-11.4761,141,7366,0.01914200380124898,140,0,140,1.0
gpcr,D00560,16362,hsa:1814,P35462,-10.5325,513,7366,0.06964431170241651,512,2,510,0.99609375
gpcr,D00560,16362,hsa:4985,P41143,-10.3099,669,7366,0.09082269888677709,668,3,665,0.9955089820359282
gpcr,D00563,4205,hsa:150,P08913,-8.0016,1467,7526,0.1949242625564709,1466,1,1465,0.9993178717598908
gpcr,D00563,4205,hsa:151,P18089,-7.3003,3125,7526,0.4152272123305873,3124,3,3121,0.9990396927016645
gpcr,D00563,4205,hsa:3356,P28223,-8.2891,998,7526,0.13260696252989637,997,0,997,1.0
gpcr,D00563,4205,hsa:3358,P28335,-7.8868,1715,7526,0.2278766941270263,1714,2,1712,0.9988331388564761
gpcr,D00574,2145,hsa:3577,P25024,-8.3276,77,7527,0.010229839245383288,76,0,76,1.0
gpcr,D00598,107952,hsa:153,P08588,-7.6242,208,7463,0.027870829425164143,207,1,206,0.9951690821256038
gpcr,D00598,107952,hsa:154,P07550,-8.5435,13,7463,0.001741926839072759,12,0,12,1.0
gpcr,D00604,20179,hsa:150,P08913,-6.1275,1299,7469,0.17391886464051412,1298,2,1296,0.9984591679506933
gpcr,D00604,20179,hsa:151,P18089,-6.9902,90,7469,0.012049805864238854,89,0,89,1.0
gpcr,D00604,20179,hsa:152,P18825,-6.38,713,7469,0.0954612397911367,712,1,711,0.9985955056179775
gpcr,D00609,68546,hsa:150,P08913,-8.5138,277,6837,0.040514845692555215,276,0,276,1.0
gpcr,D00609,68546,hsa:151,P18089,-7.3285,1852,6837,0.2708790405148457,1851,2,1849,0.9989195029713668
gpcr,D00609,68546,hsa:152,P18825,-8.1473,583,6837,0.08527131782945736,582,1,581,0.9982817869415808
gpcr,D00627,65999,hsa:185,P30556,-10.8755,205,7342,0.027921547262326343,204,0,204,1.0
gpcr,D00632,65324,hsa:153,P08588,-9.0132,176,7521,0.023401143464964764,175,1,174,0.9942857142857143
gpcr,D00632,65324,hsa:154,P07550,-9.1061,126,7521,0.016753091344236137,125,0,125,1.0
gpcr,D00645,6100,hsa:153,P08588,-9.0541,799,7392,0.10808982683982683,798,1,797,0.9987468671679198
gpcr,D00645,6100,hsa:154,P07550,-10.1388,111,7392,0.015016233766233766,110,0,110,1.0
gpcr,D00646,443879,hsa:1128,P11229,-6.8277,2359,7521,0.3136550990559766,2358,1,2357,0.9995759117896522
gpcr,D00646,443879,hsa:1129,P08172,-7.1741,1596,7521,0.21220582369365776,1595,0,1595,1.0
gpcr,D00665,5281068,hsa:3269,P35367,-8.1398,3674,7295,0.5036326250856751,3673,0,3673,1.0
gpcr,D00666,23724780,hsa:3269,P35367,-9.0862,2467,7372,0.3346446011937059,2466,0,2466,1.0
gpcr,D00673,3033332,hsa:3274,P25021,-5.8255,1844,7228,0.25511898173768677,1843,0,1843,1.0
gpcr,D00674,60875,hsa:3355,P30939,-8.7322,428,7221,0.059271569034759726,427,0,427,1.0
gpcr,D00676,59772,hsa:3351,P28222,-9.8196,129,7280,0.01771978021978022,128,0,128,1.0
gpcr,D00676,59772,hsa:3352,P28221,-7.8049,2523,7280,0.34656593406593406,2522,2,2520,0.9992069785884219
gpcr,D00676,59772,hsa:3355,P30939,-9.5924,190,7280,0.0260989010989011,189,1,188,0.9947089947089947
gpcr,D00684,35329,hsa:154,P07550,-7.8746,4802,7335,0.6546693933197001,4801,0,4801,1.0
gpcr,D00726,4168,hsa:1128,P11229,-5.5658,2894,7397,0.3912396917669325,2893,13,2880,0.9955063947459385
gpcr,D00726,4168,hsa:1813,P14416,-6.6721,479,7397,0.06475598215492767,478,2,476,0.99581589958159
gpcr,D00726,4168,hsa:1814,P35462,-5.8985,1941,7397,0.2624036771664188,1940,10,1930,0.9948453608247423
gpcr,D00726,4168,hsa:3350,P08908,-5.6629,2597,7397,0.35108827903204004,2596,11,2585,0.9957627118644068
gpcr,D00726,4168,hsa:3351,P28222,-6.5684,603,7397,0.08151953494659997,602,6,596,0.9900332225913622
gpcr,D00726,4168,hsa:3352,P28221,-6.2193,1224,7397,0.1654724888468298,1223,8,1215,0.9934587080948487
gpcr,D00726,4168,hsa:3354,P28566,-6.6371,531,7397,0.07178585913208058,530,3,527,0.9943396226415094
gpcr,D00726,4168,hsa:3355,P30939,-6.3046,1042,7397,0.14086791942679464,1041,7,1034,0.9932756964457252
gpcr,D00726,4168,hsa:3356,P28223,-6.8976,259,7397,0.035014194943896175,258,0,258,1.0
gpcr,D00726,4168,hsa:3357,P41595,-6.574,601,7397,0.08124915506286333,600,5,595,0.9916666666666667
gpcr,D00726,4168,hsa:3358,P28335,-6.579,597,7397,0.08070839529539002,596,4,592,0.9932885906040269
gpcr,D00726,4168,hsa:3360,Q13639,-6.7067,440,7397,0.059483574422063,439,1,438,0.9977220956719818
gpcr,D00726,4168,hsa:3361,P47898,-6.1292,1404,7397,0.18980667838312829,1403,9,1394,0.9935851746258019
gpcr,D00726,4168,hsa:3362,P50406,-5.6568,2614,7397,0.35338650804380156,2613,12,2601,0.9954075774971297
gpcr,D00765,441351,hsa:1129,P08172,-1.1812,1253,7613,0.1645868908446079,1252,0,1252,1.0
gpcr,D00769,115366,hsa:64805,Q9H244,-7.2004,2233,7302,0.30580662832100797,2232,0,2232,1.0
gpcr,D00775,5070,hsa:2911,Q13255,-6.7969,1319,7331,0.17992088391761016,1318,1,1317,0.9992412746585736
