reranked_rank_1_based,pubchem_cid,ligand_title,uniprot_id,known_target_yamanishi,known_target_bindingdb,known_target_any_supported,hit_value_score,affinity,raw_affinity_rank_1_based,rank_percentile,reverse_rank_percentile,affinity_zscore_within_ligand,affinity_robust_zscore_within_ligand,affinity_gap_to_next_weaker,affinity_gap_to_previous_stronger,total_ranked_uniprots
4332,1794427,ChlorogenicAcid,P21579,0,0,0,0.0009397146597862425,-6.4547,5558,0.7384083964394845,0.2617244586156503,0.5254243331111321,0.8627423629515973,9.999999999976694e-05,0.00039999999999995595,7527
4333,1794427,ChlorogenicAcid,Q8NI32,0,0,0,0.0009392651111506458,-6.1894,6191,0.8225056463398432,0.17762720871529158,0.7431062868113237,1.2328079230018134,0.00039999999999995595,0.0020999999999995467,7527
4334,1794427,ChlorogenicAcid,P13747,0,0,0,0.0009378270164526368,-7.7693,2116,0.28112129666533814,0.7190115583897967,-0.5532213372027471,-0.9709861905426147,0.0005000000000006111,0.0002999999999993008,7527
4335,1794427,ChlorogenicAcid,P19878,0,0,0,0.0009375827336964857,-6.491,5451,0.7241929055400558,0.27593994951507905,0.4956397310782753,0.8121076858697174,0.0006999999999992568,0.00039999999999995595,7527
4336,1794427,ChlorogenicAcid,O00182,0,0,0,0.0009372378163820807,-6.775,4626,0.6145874850538063,0.3855453700013286,0.2626141945126718,0.4159575952015618,0.00010000000000065512,9.999999999976694e-05,7527
4337,1794427,ChlorogenicAcid,P09012,0,0,0,0.0009364999190033668,-6.59,5191,0.6896505912049954,0.31048226385013955,0.41440899826139244,0.6740131120100434,0.00019999999999953388,0.000700000000000145,7527
4338,1794427,ChlorogenicAcid,O95644,0,0,0,0.0009362041635100598,-3.94,7450,0.9897701607546168,0.010362694300518172,2.5887669979052226,4.370484028455852,0.009399999999999853,0.0009000000000001229,7527
4339,1794427,ChlorogenicAcid,P51148,0,0,0,0.0009359171989023412,-8.9147,409,0.054337717550152785,0.945795137504982,-1.4930363005204987,-2.5686985632584745,0.0016999999999995907,0.002100000000000435,7527
4340,1794427,ChlorogenicAcid,Q6ZW76,0,0,0,0.000935890737075802,-6.241,6080,0.8077587352198751,0.19237411983525976,0.7007678442522216,1.1608313572325295,0.0002999999999993008,0.00039999999999995595,7527
4341,1794427,ChlorogenicAcid,O14994,0,0,0,0.0009352363992042001,-8.7592,553,0.07346884548957087,0.9266640095655639,-1.3654466141263042,-2.351792439670805,0.0005000000000006111,0.001300000000000523,7527
4342,1794427,ChlorogenicAcid,Q9H3E2,0,0,0,0.0009349863901759412,-6.4313,5631,0.7481068154643284,0.2520260395908064,0.5446243245042132,0.895382898591156,0.0005000000000006111,0.000300000000000189,7527
4343,1794427,ChlorogenicAcid,O95997,0,0,0,0.0009338875083162925,-7.7699,2114,0.2808555865550684,0.7192772685000663,-0.5537136446743641,-0.9718231273538848,0.000300000000000189,0.00020000000000042206,7527
4344,1794427,ChlorogenicAcid,Q9H4H8,0,0,0,0.0009338452511792935,-4.1989,7417,0.9853859439351668,0.014746911119968065,2.3763363239022834,4.009345794392524,0.0007999999999999119,0.027800000000000047,7527
4345,1794427,ChlorogenicAcid,P53990,0,0,0,0.0009336994930874371,-7.1118,3657,0.4858509366281387,0.5142819184269962,-0.013734399555267991,-0.053842934858417846,0.0002999999999993008,0.00039999999999995595,7527
4346,1794427,ChlorogenicAcid,O15259,0,0,0,0.0009334639566660865,-6.7178,4808,0.6387671050883487,0.3613657499667863,0.30954750680687065,0.49574557120937307,0.0005000000000006111,0.00019999999999953388,7527
4347,1794427,ChlorogenicAcid,O60508,0,0,0,0.000932276634700552,-7.8049,2032,0.2699614720340109,0.7301713830211239,-0.5824315805187168,-1.0206444413446787,0.000700000000000145,0.001100000000000101,7527
4348,1794427,ChlorogenicAcid,P14598,0,0,0,0.0009317961237590798,-7.2377,3340,0.44373588415039195,0.5563969709047429,-0.11703691734966779,-0.22946017575673083,0.00039999999999995595,9.999999999976694e-05,7527
4349,1794427,ChlorogenicAcid,O00463,0,0,0,0.00093109902569237,-6.6938,4881,0.6484655241131925,0.35166733094194236,0.3292398056715695,0.5292230436602031,0.0,0.0,7527
4350,1794427,ChlorogenicAcid,O60499,0,0,0,0.0009305018366089613,-7.0107,3949,0.5246446127275143,0.47548824232762055,0.06921940941227565,0.08718091784070305,0.000300000000000189,0.000700000000000145,7527
4351,1794427,ChlorogenicAcid,A0A0B4J2H0,0,0,0,0.0009285575154023739,-8.6314,702,0.09326424870466321,0.9068686063504716,-1.2605851226717826,-2.173524898870135,0.0,0.002500000000001279,7527
4352,1794427,ChlorogenicAcid,Q00169,0,0,0,0.0009284387271973688,-8.3823,1037,0.13777069217483726,0.8623621628802975,-1.0561954707052637,-1.8260566327242307,0.00020000000000131024,9.999999999976694e-05,7527
4353,1794427,ChlorogenicAcid,Q5RKV6,0,0,0,0.0009283637339773862,-6.8403,4429,0.5884150391922413,0.4117178158628936,0.20903473135163733,0.32487097224159567,0.00020000000000042206,0.0004999999999997229,7527
4354,1794427,ChlorogenicAcid,P01241,0,0,0,0.0009283075333303422,-6.6855,4916,0.6531154510429121,0.3470174040122227,0.3360500590289447,0.5408006695494487,0.00010000000000065512,0.00039999999999995595,7527
4355,1794427,ChlorogenicAcid,Q9P0J0,0,0,0,0.0009280702632628817,-6.78,4613,0.6128603693370532,0.3872724857180816,0.258511632249193,0.4089831217743057,0.0019000000000000128,0.0004999999999997229,7527
4356,1794427,ChlorogenicAcid,Q3KNT9,0,0,0,0.0009263925621304016,-6.8114,4522,0.6007705593197821,0.39936229573535276,0.23274754123454564,0.36518342865113695,0.0004999999999997229,9.999999999976694e-05,7527
4357,1794427,ChlorogenicAcid,Q16570,0,0,0,0.0009263667424412156,-4.4282,7374,0.9796731765643683,0.020459678490766575,2.18819281849914,3.689496443018552,0.0,0.0023999999999997357,7527
4358,1794427,ChlorogenicAcid,O95863,0,0,0,0.0009261685010815956,-7.1965,3449,0.45821708516009035,0.5419157698950445,-0.08323180429860152,-0.17199051471613952,0.0,9.999999999976694e-05,7527
4359,1794427,ChlorogenicAcid,P62195,0,0,0,0.000925948405438729,-6.8261,4470,0.59386209645277,0.40627075860236483,0.22068600817991726,0.3446784767750031,0.00020000000000042206,0.0011999999999998678,7527
4360,1794427,ChlorogenicAcid,P30040,0,0,0,0.0009254627909305202,-7.6943,2273,0.30197954032150925,0.6981533147336256,-0.4916829032505631,-0.8663690891337709,0.001000000000000334,9.999999999976694e-05,7527
4361,1794427,ChlorogenicAcid,P98170,0,0,0,0.0009249589102414014,-6.5181,5376,0.7142287764049422,0.28590407865019263,0.47340384361021964,0.7743060398939886,0.0002999999999993008,0.00010000000000065512,7527
4362,1794427,ChlorogenicAcid,Q02779,0,0,0,0.0009247444980697425,-5.5989,6897,0.9163013152650459,0.08383153979008906,1.2276188901281844,2.0564932347607754,0.006099999999999994,0.0022999999999999687,7527
4363,1794427,ChlorogenicAcid,P52630,0,0,0,0.0009233357220438037,-7.3569,3060,0.4065364687126345,0.5935963863425003,-0.2148420017110055,-0.39573162226251996,0.0,0.0006999999999992568,7527
4364,1794427,ChlorogenicAcid,Q9Y679,0,0,0,0.0009232113600708842,-5.3479,7038,0.9350338780390594,0.06509897701607548,1.4335675157548267,2.406611800809039,0.00020000000000042206,0.0015999999999998238,7527
4365,1794427,ChlorogenicAcid,Q969J5,0,0,0,0.0009231719987928976,-7.0227,3911,0.51959612063239,0.4805367344227448,0.05937325997992587,0.07044218161528742,0.00020000000000042206,9.999999999976694e-05,7527
4366,1794427,ChlorogenicAcid,Q16878,0,0,0,0.0009222059536857471,-7.1085,3668,0.48731234223462205,0.5128205128205128,-0.011026708461372381,-0.04923978239642954,0.00010000000000065512,0.00019999999999953388,7527
4367,1794427,ChlorogenicAcid,P32455,0,0,0,0.0009215671042136476,-8.1208,1457,0.19356981533147335,0.8065630397236615,-0.8416314643253145,-1.461291672478727,9.999999999976694e-05,0.0005000000000006111,7527
4368,1794427,ChlorogenicAcid,Q9UQB8,0,0,0,0.0009215018490848833,-7.5475,2593,0.34449315796466057,0.6556396970904743,-0.37123167519482203,-0.6615985493095278,0.000900000000000567,0.0,7527
4369,1794427,ChlorogenicAcid,Q9BYV9,0,0,0,0.0009210277421655884,-6.9014,4268,0.5670253753155308,0.43310747973960406,0.1589014204919251,0.23964290696052476,0.000700000000000145,0.000900000000000567,7527
4370,1794427,ChlorogenicAcid,P50402,0,0,0,0.0009204262545095486,-6.1741,6220,0.8263584429387538,0.173774412116381,0.7556601273375692,1.2541498116892174,0.00039999999999995595,0.00140000000000029,7527
4371,1794427,ChlorogenicAcid,P23610,0,0,0,0.0009202364344615245,-6.7704,4641,0.616580310880829,0.38355254417430584,0.26638855179507237,0.42237411075463743,0.0,0.0005999999999994898,7527
4372,1794427,ChlorogenicAcid,P55290,0,0,0,0.0009196132119866301,-6.7901,4582,0.608741862627873,0.39139099242726183,0.25022445647696595,0.3948946854512487,9.999999999976694e-05,0.00020000000000042206,7527
4373,1794427,ChlorogenicAcid,Q9H668,0,0,0,0.0009192567980611141,-6.8419,4425,0.5878836189717018,0.412249236083433,0.2077219114273242,0.32263914074487393,0.000300000000000189,0.0007999999999999119,7527
4374,1794427,ChlorogenicAcid,O75144,0,0,0,0.0009192312674649641,-6.9214,4209,0.5591869270625748,0.44094592799256016,0.14249117143800902,0.21174501325149914,0.00010000000000065512,0.000300000000000189,7527
4375,1794427,ChlorogenicAcid,P07359,0,0,0,0.0009176773655621265,-6.9569,4105,0.5453700013285505,0.4547628537265843,0.11336297936730877,0.16222625191798,0.0,0.00039999999999995595,7527
4376,1794427,ChlorogenicAcid,P10589,0,0,0,0.0009173528646298808,-6.5898,5192,0.6897834462601302,0.3103494087950046,0.4145731007519312,0.674292090947133,0.00020000000000042206,0.00019999999999953388,7527
4377,1794427,ChlorogenicAcid,Q8NC44,0,0,0,0.0009168219425259205,-4.5379,7346,0.9759532350205925,0.024179620034542326,2.098182602438413,3.536476496024551,0.0019000000000000128,0.00820000000000043,7527
4378,1794427,ChlorogenicAcid,Q96E29,0,0,0,0.0009165976952874377,-6.3401,5866,0.7793277534210177,0.22080510163411715,0.6194550601900694,1.0225972939043109,0.00039999999999995595,0.0,7527
4379,1794427,ChlorogenicAcid,Q15022,0,0,0,0.0009164639560480155,-8.0599,1559,0.20712103095522785,0.793011824099907,-0.7916622559561426,-1.3763425861347482,0.0,0.0002999999999993008,7527
4380,1794427,ChlorogenicAcid,O95197,0,0,0,0.0009163607383921073,-6.7516,4708,0.6254815995748638,0.374651255480271,0.28181418590575363,0.4485981308411217,0.0007999999999999119,0.00020000000000042206,7527
4381,1794427,ChlorogenicAcid,P27144,0,0,0,0.000916303490539467,-8.3769,1046,0.13896638767105088,0.861166467384084,-1.0517647034607052,-1.8185242014227918,0.0005999999999986017,0.001100000000000989,7527
4382,1794427,ChlorogenicAcid,Q92747,0,0,0,0.0009159382442994211,-5.9268,6615,0.8788361897170187,0.12129666533811612,0.9585728568892369,1.5991072674013114,0.0011999999999998678,0.0030999999999998806,7527
4383,1794427,ChlorogenicAcid,Q8IWE5,0,0,0,0.0009157946584373441,-6.2641,6040,0.8024445330144812,0.19768832204065367,0.6818140065949486,1.128609289998605,0.000700000000000145,0.001000000000000334,7527
4384,1794427,ChlorogenicAcid,Q8WTW4,0,0,0,0.0009151546428768489,-6.7531,4704,0.6249501793543244,0.37518267570081043,0.28058341722670993,0.4465057888129448,0.000300000000000189,9.999999999976694e-05,7527
4385,1794427,ChlorogenicAcid,O88447,0,0,0,0.0009128977786611253,-6.6063,5143,0.6832735485585226,0.3168593064966122,0.401034645282451,0.6512763286371879,0.0,0.00019999999999953388,7527
4386,1794427,ChlorogenicAcid,P54277,0,0,0,0.0009126878200010048,-6.0253,6496,0.8630264381559718,0.13710641689916303,0.8777523802987024,1.4617101408843638,9.999999999976694e-05,0.0007999999999999119,7527
4387,1794427,ChlorogenicAcid,Q9NRS6,0,0,0,0.0009122053615274472,-6.9798,4038,0.5364687126345158,0.46366414242061915,0.09457324420057535,0.13028316362114653,0.000300000000000189,0.001100000000000101,7527
4388,1794427,ChlorogenicAcid,Q12929,0,0,0,0.0009118083550574889,-5.8926,6658,0.8845489570878172,0.1155838979673176,0.9866343827714329,1.6468126656437443,0.002200000000000202,0.000600000000000378,7527
4389,1794427,ChlorogenicAcid,P06734,0,0,0,0.0009112523923243697,-6.8846,4304,0.5718081573003853,0.4283246977547496,0.17268602969721422,0.26307713767610563,0.000300000000000189,0.000300000000000189,7527
4390,1794427,ChlorogenicAcid,Q9BX63,0,0,0,0.0009112087579909556,-5.02,7184,0.9544307160887472,0.04570213896638764,1.702613548993775,2.8639977681685043,0.0007999999999999119,0.0036000000000004917,7527
4391,1794427,ChlorogenicAcid,Q13451,0,0,0,0.0009109853112934525,-7.6504,2384,0.3167264514414774,0.6834064036136576,-0.4556624065772183,-0.8051332124424613,0.001000000000000334,9.999999999976694e-05,7527
4392,1794427,ChlorogenicAcid,Q02790,0,0,0,0.0009102478522114647,-6.9394,4159,0.5525441743058324,0.44758868074930247,0.12772194728948505,0.18663690891337695,0.0,0.0,7527
4393,1794427,ChlorogenicAcid,P30405,0,0,0,0.000910131282742013,-7.2943,3203,0.4255347415969178,0.5745981134582171,-0.16347792217224882,-0.3084112149532709,0.0,0.00039999999999995595,7527
4394,1794427,ChlorogenicAcid,P19387,0,0,0,0.0009097741023585771,-7.9725,1713,0.22758070944599443,0.7725521456091404,-0.7199494675905305,-1.2544287906263083,0.000900000000000567,0.00019999999999953388,7527
4395,1794427,ChlorogenicAcid,Q9HCJ3,0,0,0,0.0009094661852297385,-6.6077,5136,0.6823435631725787,0.3177892918825561,0.39988592784867666,0.6493234760775557,0.00010000000000065512,0.00019999999999953388,7527
4396,1794427,ChlorogenicAcid,Q5T4F4,0,0,0,0.0009092421625294579,-6.2046,6163,0.8187857047960675,0.18134715025906734,0.7306344975303477,1.2116055237829544,9.999999999976694e-05,9.999999999976694e-05,7527
4397,1794427,ChlorogenicAcid,Q9BTE1,0,0,0,0.0009089851563672261,-8.2089,1305,0.1733758469509765,0.8267570081041584,-0.9139186114078138,-1.584181894266983,0.002000000000000668,9.999999999976694e-05,7527
4398,1794427,ChlorogenicAcid,Q9NWV8,0,0,0,0.0009085240716087916,-7.0973,3697,0.49116513883353263,0.5089677162216022,-0.0018369689911791442,-0.0336169619193748,0.0012999999999996348,0.0011999999999998678,7527
4399,1794427,ChlorogenicAcid,A4D2B0,0,0,0,0.0009071416345346865,-6.7191,4802,0.6379699747575395,0.36216288029759536,0.30848084061836645,0.493932208118287,0.00020000000000042206,0.0004999999999997229,7527
4400,1794427,ChlorogenicAcid,Q9NP77,0,0,0,0.0009069811424555688,-6.6517,5014,0.6661352464461273,0.3339976086090076,0.36378337993006243,0.5879481099177013,0.0004999999999997229,0.0,7527
4401,1794427,ChlorogenicAcid,O75147,0,0,0,0.0009069478687889906,-6.1256,6320,0.8396439484522386,0.16048890660289628,0.7954549812933146,1.3218022039336026,0.00140000000000029,0.0010999999999992127,7527
4402,1794427,ChlorogenicAcid,Q5VV43,0,0,0,0.0009064078630180273,-6.1729,6223,0.8267570081041583,0.17337584695097652,0.756644742280804,1.2558236853117588,0.00020000000000042206,0.0005999999999994898,7527
4403,1794427,ChlorogenicAcid,P51161,0,0,0,0.0009058582202509812,-8.4788,901,0.11970240467649794,0.8804304503786369,-1.135374922390406,-1.9606639698702748,9.999999999976694e-05,0.001200000000000756,7527
4404,1794427,ChlorogenicAcid,Q6W2J9,0,0,0,0.0009047902796634615,-6.2528,6061,0.805234489172313,0.19489836588282183,0.6910857973104113,1.1443715999442048,9.999999999976694e-05,0.00020000000000042206,7527
4405,1794427,ChlorogenicAcid,Q96MG7,0,0,0,0.0009041263160305629,-6.1875,6194,0.8229042115052477,0.1772286435498871,0.7446652604714458,1.2354582229041708,0.000700000000000145,0.001000000000000334,7527
4406,1794427,ChlorogenicAcid,Q96RJ3,0,0,0,0.0009036669714635894,-5.5276,6935,0.92134980736017,0.0787830476949648,1.2861214280053945,2.1559492258334503,0.0022999999999999687,0.00039999999999995595,7527
4407,1794427,ChlorogenicAcid,Q13637,0,0,0,0.0009034450492447633,-8.9494,377,0.05008635578583765,0.9500464992692972,-1.5215080826290432,-2.617101408843634,0.0030999999999998806,0.0002999999999993008,7527
4408,1794427,ChlorogenicAcid,P21583,0,0,0,0.0009030769926879251,-6.6038,5154,0.684734954165006,0.31539790089012887,0.4030859264141908,0.6547635653508165,9.999999999976694e-05,0.001100000000000101,7527
4409,1794427,ChlorogenicAcid,P05113,0,0,0,0.0009029213183313103,-7.0716,3773,0.501262123023781,0.4988707320313538,0.01925020104310221,0.002231831496721752,0.0,0.00039999999999995595,7527
4410,1794427,ChlorogenicAcid,Q9UNS1,0,0,0,0.0009028629193628131,-7.0164,3933,0.5225189318453567,0.47761392320977814,0.06454248843190966,0.07923001813363087,0.00019999999999953388,0.00020000000000042206,7527
4411,1794427,ChlorogenicAcid,Q9NZ52,0,0,0,0.0009025134863235777,-7.1567,3547,0.4712368805633054,0.5288959744918293,-0.050575408681308866,-0.11647370623517914,0.0004999999999997229,0.00039999999999995595,7527
4412,1794427,ChlorogenicAcid,Q8N4P3,0,0,0,0.0009021194500436508,-8.732,589,0.0782516274744254,0.9218812275807095,-1.3431286754129785,-2.3138513042265303,0.00019999999999953388,0.0001000000000015433,7527
4413,1794427,ChlorogenicAcid,Q6UVW9,0,0,0,0.0009019531138159153,-6.4045,5702,0.7575395243789026,0.24259333067623223,0.5666140582364607,0.9327660761612504,0.0005999999999994898,0.0,7527
4414,1794427,ChlorogenicAcid,Q01196,0,0,0,0.0009017515145679595,-6.5558,5274,0.7006775607811877,0.2994552942739471,0.4424705241435885,0.7217185102524765,9.999999999976694e-05,0.00140000000000029,7527
4415,1794427,ChlorogenicAcid,Q8WXE1,0,0,0,0.0009013210850552085,-4.6754,7309,0.9710375979806032,0.029095257074531644,1.9853621401927424,3.3446784767750044,0.00019999999999953388,0.0011999999999998678,7527
4416,1794427,ChlorogenicAcid,Q13620,0,0,0,0.0009010229134023131,-6.9519,4123,0.5477613923209778,0.45237146273415707,0.1174655416307876,0.1692007253452361,0.000300000000000189,0.000300000000000189,7527
4417,1794427,ChlorogenicAcid,Q6P6C2,0,0,0,0.0009000108190191493,-7.3931,2955,0.3925866879234755,0.6075461671316593,-0.2445445524985922,-0.44622680987585395,0.0006999999999992568,0.0005000000000006111,7527
4418,1794427,ChlorogenicAcid,Q96F86,0,0,0,0.0008989516642083478,-7.1831,3484,0.46286701208981,0.5372658429653248,-0.07223693743247739,-0.15329892593109176,0.0014999999999991687,0.001200000000000756,7527
4419,1794427,ChlorogenicAcid,Q9HA47,0,0,0,0.0008988639617581822,-7.6063,2465,0.32748771090740003,0.6726451441477348,-0.41947780741333396,-0.7436183568140609,0.00020000000000042206,0.001100000000000101,7527
4420,1794427,ChlorogenicAcid,Q01085,0,0,0,0.0008985616799718948,-6.0991,6369,0.8461538461538461,0.15397900890128868,0.8171985612897532,1.3587669130980613,0.0004999999999997229,9.999999999976694e-05,7527
4421,1794427,ChlorogenicAcid,Q8IZI9,0,0,0,0.000898119375053502,-7.6103,2459,0.32669058057659095,0.673442274478544,-0.42275985722411674,-0.7491979355558652,0.0002999999999993008,0.00010000000000065512,7527
4422,1794427,ChlorogenicAcid,P58401,0,0,0,0.0008970931544712163,-4.8776,7241,0.9620034542314335,0.03812940082370131,1.8194545222576544,3.062630771376761,0.001100000000000101,0.0019999999999997797,7527
4423,1794427,ChlorogenicAcid,Q96DC9,0,0,0,0.0008967525223560033,-6.7941,4566,0.6066161817457154,0.3935166733094194,0.24694240666618242,0.3893151067094431,0.000300000000000189,0.000300000000000189,7527
4424,1794427,ChlorogenicAcid,P62820,0,0,0,0.000895947175981769,-8.39,1024,0.13604357645808424,0.8640892785970506,-1.062513416591021,-1.8367973218022051,0.0004000000000008441,0.0002999999999993008,7527
4425,1794427,ChlorogenicAcid,Q5TA50,0,0,0,0.0008957282749833024,-7.7037,2250,0.29892387405340776,0.7012089810017271,-0.49939572030590373,-0.879481099177013,0.0015000000000000568,0.0005999999999994898,7527
4426,1794427,ChlorogenicAcid,O15381,0,0,0,0.0008956859572499143,-7.0424,3848,0.5112262521588946,0.4889066028962402,0.043209164661819406,0.042962756311898685,9.999999999976694e-05,0.000600000000000378,7527
4427,1794427,ChlorogenicAcid,Q8WXI8,0,0,0,0.0008952183632692372,-6.5191,5373,0.7138302112395377,0.2863026438155972,0.47258333115752355,0.772911145208537,0.000300000000000189,9.999999999976694e-05,7527
